"name_nsi";"price";"index";"environment";"quality_of_living";"safety";"transport";"services";"relax";"condition";"area";"energy_costs";"provision";"certificate";"construction_type";"orientation";"year_built";"last_reconstruction";"total_floors";"floor";"lift";"balkonies";"loggia";"cellar";"type";"rooms";"district"
"Šamorín";116999;NA;NA;NA;NA;NA;NA;NA;"New building";42,5;130;1;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";147500;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;150;1;"A";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";134990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";70;NA;0;"none";NA;NA;NA;NA;8;1;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";136000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;NA;0;"B";NA;NA;NA;NA;8;4;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";144900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";66;NA;0;"none";NA;NA;NA;NA;4;1;0;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";191201;NA;NA;NA;NA;NA;NA;NA;"New building";83;NA;0;"none";NA;NA;NA;NA;3;2;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";139990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";65;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;1;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";153000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";65;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";117000;NA;NA;NA;NA;NA;NA;NA;"New building";55;NA;0;NA;NA;NA;2010;NA;2;2;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";189900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";92;NA;1;NA;NA;NA;NA;NA;3;3;0;NA;NA;0;"4-room apartment";4;"Dunajská Streda"
"Šamorín";94999;NA;NA;NA;NA;NA;NA;NA;"New building";37;NA;1;NA;NA;NA;NA;NA;3;3;0;1;NA;0;"1-room apartment";1;"Dunajská Streda"
"Šamorín";149999;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";64,4;NA;1;NA;NA;NA;NA;NA;8;7;1;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";169999;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";72,72;NA;1;NA;NA;NA;NA;NA;9;4;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";194999;NA;NA;NA;NA;NA;NA;NA;"New building";94;NA;0;"B";NA;NA;2017;NA;4;4;1;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";143983;NA;NA;NA;NA;NA;NA;NA;"New building";66,5;NA;0;"A";NA;NA;2022;NA;4;1;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";188000;NA;NA;NA;NA;NA;NA;NA;"New building";108;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";106000;NA;NA;NA;NA;NA;NA;NA;"Original condition";58;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";85000;NA;NA;NA;NA;NA;NA;NA;"New building";32;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Dunajská Streda"
"Šamorín";167000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";175000;NA;NA;NA;NA;NA;NA;NA;"New building";157,75;NA;0;"A";NA;NA;2022;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";149000;NA;NA;NA;NA;NA;NA;NA;"New building";NA;NA;0;"A";NA;NA;2023;NA;NA;3;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";70000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";21;70;0;NA;"Brick";NA;NA;NA;3;NA;0;NA;NA;0;"Studio";1;"Dunajská Streda"
"Šamorín";190000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";98;NA;0;NA;NA;NA;NA;NA;3;NA;0;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";115900;NA;NA;NA;NA;NA;NA;NA;"Original condition";70;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";175000;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;"A";NA;"South";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";211700;NA;NA;NA;NA;NA;NA;NA;"New building";88,35;NA;0;NA;NA;NA;NA;NA;2;NA;1;1;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";191200;NA;NA;NA;NA;NA;NA;NA;"New building";88,35;NA;0;NA;NA;NA;NA;NA;2;1;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";143900;NA;NA;NA;NA;NA;NA;NA;"New building";64,45;NA;0;NA;NA;NA;NA;NA;2;1;1;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";181300;NA;NA;NA;NA;NA;NA;NA;"New building";64,75;NA;0;NA;NA;NA;NA;NA;2;NA;1;1;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";186490;NA;NA;NA;NA;NA;NA;NA;"New building";83,35;NA;0;"A";NA;NA;2022;NA;NA;2;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";215412;NA;NA;NA;NA;NA;NA;NA;"New building";NA;NA;0;"A";NA;NA;2022;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";139900;NA;NA;NA;NA;NA;NA;NA;"New building";59,35;NA;0;"A";NA;NA;2022;NA;NA;1;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";154000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";150000;NA;NA;NA;NA;NA;NA;NA;"New building";73;NA;0;"A";NA;"Northwest";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";179999;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";124;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";179999;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";124;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";198750;NA;NA;NA;NA;NA;NA;NA;"New building";66,08;NA;1;"A";NA;NA;2022;NA;4;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Šamorín";108000;NA;NA;NA;NA;NA;NA;NA;"New building";36,89;NA;1;"A";NA;NA;2023;NA;4;1;0;NA;NA;0;"1-room apartment";1;"Dunajská Streda"
"Šamorín";162000;NA;NA;NA;NA;NA;NA;NA;"New building";51,24;NA;1;"A";NA;NA;2023;NA;4;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Šamorín";93000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";28;100;0;"none";NA;NA;NA;NA;8;7;1;NA;NA;0;"1-room apartment";1;"Dunajská Streda"
"Štvrtok na Ostrove";134900;NA;NA;NA;NA;NA;NA;NA;"New building";90;NA;1;"A";NA;NA;2023;NA;2;2;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Štvrtok na Ostrove";129990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";75;NA;0;NA;NA;NA;NA;2012;2;1;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";97900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";97990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;0;NA;"Brick";NA;NA;NA;NA;2;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";97990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";121000;NA;NA;NA;NA;NA;NA;NA;"New building";71,58;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";75000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;0;"none";NA;NA;NA;NA;2;2;0;1;NA;0;"3-room apartment";3;"Dunajská Streda"
"Topoľníky";97990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trnávka";77500;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";40;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Trebišov"
"Trnávka";79000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";40;NA;0;NA;NA;NA;NA;NA;3;NA;0;NA;NA;0;"2-room apartment";2;"Trebišov"
"Trstená na Ostrove";107900;NA;NA;NA;NA;NA;NA;NA;"New building";83;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";93500;NA;NA;NA;NA;NA;NA;NA;"New building";59,89;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";157000;NA;NA;NA;NA;NA;NA;NA;"New building";128;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";149900;NA;NA;NA;NA;NA;NA;NA;"New building";84;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trstená na Ostrove";132900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Veľká Paka";124999;NA;NA;NA;NA;NA;NA;NA;"New building";65;140;1;"A";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vrakúň";110000;NA;NA;NA;NA;NA;NA;NA;"New building";56;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Vrakúň";119500;NA;NA;NA;NA;NA;NA;NA;"New building";80;90;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vrakúň";160000;NA;NA;NA;NA;NA;NA;NA;"New building";82,59;NA;0;NA;"Other";NA;NA;NA;NA;1;0;1;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";158000;NA;NA;NA;NA;NA;NA;NA;"New building";69;100;1;"none";NA;"Southwest";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";149900;NA;NA;NA;NA;NA;NA;NA;"New building";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";149900;NA;NA;NA;NA;NA;NA;NA;"New building";73,95;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";149900;NA;NA;NA;NA;NA;NA;NA;"New building";73,95;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";167500;NA;NA;NA;NA;NA;NA;NA;"New building";73,95;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";149900;NA;NA;NA;NA;NA;NA;NA;"New building";74,72;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";149900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";133000;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Vydrany";160000;NA;NA;NA;NA;NA;NA;NA;"New building";77;NA;0;NA;NA;NA;NA;NA;NA;1;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";109000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";84;NA;1;"none";NA;NA;NA;NA;5;3;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";109990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";87,79;NA;0;NA;NA;NA;NA;NA;5;2;1;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";97990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";65,26;NA;0;NA;NA;NA;NA;NA;3;3;0;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";128900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";67;NA;0;NA;NA;NA;NA;NA;NA;1;0;NA;NA;1;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";110000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";69;200;0;NA;NA;NA;NA;NA;4;3;0;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Zlaté Klasy";79000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Bodíky";111900;NA;NA;NA;NA;NA;NA;NA;"New building";85;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Starý Tekov";96900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";259000;8,8;NA;NA;NA;NA;NA;NA;"Complete reconstruction";110;NA;0;NA;"Brick";NA;NA;NA;NA;2;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";57000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";72;NA;0;"G";"Panel";NA;NA;NA;6;6;1;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";62000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;NA;0;"G";"Brick";NA;NA;NA;3;1;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";46000;NA;NA;NA;NA;NA;NA;NA;"Original condition";62,4;NA;0;"none";NA;NA;1970;NA;4;4;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";67000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";74;NA;0;"none";NA;NA;1975;NA;8;8;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";43500;NA;NA;NA;NA;NA;NA;NA;"Original condition";53;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";73000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62,4;NA;1;NA;NA;NA;NA;2020;5;2;0;NA;1;0;"3-room apartment";3;"Levice"
"Šahy";55000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";61,33;NA;1;NA;NA;NA;NA;NA;NA;NA;1;1;NA;0;"2-room apartment";2;"Levice"
"Šahy";59990;NA;NA;NA;NA;NA;NA;NA;"Original condition";86,4;NA;1;NA;NA;NA;NA;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Levice"
"Šahy";59990;NA;NA;NA;NA;NA;NA;NA;"Original condition";80,5;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";69900;NA;NA;NA;NA;NA;NA;NA;"Original condition";76,77;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Levice"
"Šahy";75000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";61;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";54000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";61,33;NA;0;NA;"Panel";NA;NA;NA;NA;4;1;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";63000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";55,7;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";58000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";55,71;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";79999;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";81,87;NA;1;"none";NA;NA;1980;NA;4;1;0;NA;NA;0;"4-room apartment";4;"Levice"
"Šahy";44000;NA;NA;NA;NA;NA;NA;NA;"Original condition";51,55;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";74950;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70,83;NA;0;NA;"Brick";NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";59999;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";86,1;NA;0;"none";NA;NA;1970;NA;3;1;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";70000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68,68;NA;1;"none";NA;NA;1975;NA;3;1;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";74999;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";69,91;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";59900;NA;NA;NA;NA;NA;NA;NA;"Original condition";86,4;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Šahy";50000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Šahy";63000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";56;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tekovské Lužany";43000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";51,22;NA;1;"none";"Brick";NA;NA;NA;2;2;0;NA;NA;0;"3-room apartment";3;"Levice"
"Tlmače";43000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";35,1;NA;0;NA;"Panel";NA;NA;NA;3;3;0;NA;NA;0;"1-room apartment";1;"Levice"
"Tlmače";62500;NA;NA;NA;NA;NA;NA;NA;"Original condition";56;NA;0;NA;NA;NA;NA;NA;NA;2;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";38000;NA;NA;NA;NA;NA;NA;NA;"Original condition";35;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Levice"
"Tlmače";57900;NA;NA;NA;NA;NA;NA;NA;"Original condition";62,65;NA;0;NA;NA;NA;NA;NA;3;1;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";63000;NA;NA;NA;NA;NA;NA;NA;"Original condition";54,64;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";69990;NA;NA;NA;NA;NA;NA;NA;"New building";40;NA;0;"A";NA;NA;2022;NA;3;3;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";79000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";82;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Tlmače";67000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";52;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";73000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";73000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";73000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";65000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";55;NA;0;"none";"Brick";NA;NA;NA;2;2;0;NA;NA;0;"2-room apartment";2;"Levice"
"Tlmače";71000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";65,5;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Veľký Ďur";67000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";82;NA;1;"none";NA;NA;NA;NA;NA;1;0;1;NA;0;"4-room apartment";4;"Levice"
"Želiezovce";75000;NA;NA;NA;NA;NA;NA;NA;"Original condition";81;NA;0;"none";"Panel";NA;NA;NA;NA;1;0;1;NA;0;"4-room apartment";4;"Levice"
"Želiezovce";92500;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";64;NA;1;NA;NA;NA;NA;2021;NA;2;0;NA;1;0;"3-room apartment";3;"Levice"
"Želiezovce";69900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";66;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Levice"
"Želiezovce";94000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";77,7;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Želiezovce";70000;NA;NA;NA;NA;NA;NA;NA;"Original condition";61;NA;0;"none";NA;NA;NA;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Levice"
"Malé Kozmálovce";83000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";76;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Levice"
"Malé Kozmálovce";93000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";76;NA;0;NA;NA;NA;NA;NA;NA;2;0;NA;NA;0;"2-room apartment";2;"Levice"
"Dunajský Klátov";142000;NA;NA;NA;NA;NA;NA;NA;"New building";82;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Dunajský Klátov";142000;NA;NA;NA;NA;NA;NA;NA;"New building";82;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Trhová Hradská";144200;NA;NA;NA;NA;NA;NA;NA;"New building";67,7;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Veľké Dvorníky";75223;NA;NA;NA;NA;NA;NA;NA;"New building";41;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Dunajská Streda"
"Veľké Dvorníky";107012;NA;NA;NA;NA;NA;NA;NA;"New building";58;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Veľké Dvorníky";99963;NA;NA;NA;NA;NA;NA;NA;"New building";55,5;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Dunajská Streda"
"Veľké Dvorníky";124734;NA;NA;NA;NA;NA;NA;NA;"New building";61,6;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Dunajská Streda"
"Veľké Dvorníky";87090;NA;NA;NA;NA;NA;NA;NA;"New building";33,9;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Dunajská Streda"
"Čenkovce";85500;NA;NA;NA;NA;NA;NA;NA;"New building";39,02;NA;0;NA;NA;NA;2022;NA;3;2;0;NA;1;0;"2-room apartment";2;"Dunajská Streda"
"Čenkovce";116500;NA;NA;NA;NA;NA;NA;NA;"New building";62,63;NA;0;NA;"Brick";NA;NA;NA;NA;NA;0;NA;1;0;"3-room apartment";3;"Dunajská Streda"
"Galanta";115000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";73,7;NA;1;NA;NA;NA;NA;NA;9;2;1;NA;1;0;"3-room apartment";3;"Galanta"
"Galanta";112300;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";81,5;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Galanta"
"Galanta";73500;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";40,5;NA;0;"C";NA;NA;1980;NA;7;1;0;NA;NA;0;"1-room apartment";1;"Galanta"
"Galanta";110000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";50;NA;0;"C";NA;NA;NA;NA;12;8;1;NA;NA;0;"2-room apartment";2;"Galanta"
"Galanta";84999;NA;NA;NA;NA;NA;NA;NA;"Original condition";50;150;0;"none";NA;NA;1980;NA;6;1;0;NA;NA;0;"2-room apartment";2;"Galanta"
"Galanta";79900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";33;NA;0;NA;NA;NA;NA;2023;7;6;1;NA;NA;0;"1-room apartment";1;"Galanta"
